clave_entidad,entidad_federativa,clave_municipio,municipio,grupo,poblacion,pobreza_porcentaje,carencia_rezago_educativo_porcentaje,carencia_servicios_de_salud_porcentaje,carencia_seguridad_social_porcentaje,carencia_calidad_espacios_vivienda_porcentaje,carencia_servicios_basicos_vivienda_porcentaje,carencia_alimentacion_nutritiva_calidad_porcentaje,ingreso_inferior_a_lpi_porcentaje,periodo,entidad,entidad_federativa_etq
25,Sinaloa,25008,Elota,Población por sexo: hombres,23593,50.079713,32.668677,18.781061,73.045403,18.207633,31.056309,31.538291,53.00549,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25009,Escuinapa,Población por sexo: hombres,30246,45.492307,22.211886,17.743579,72.750033,8.544187,31.167415,29.451678,49.356162,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25010,El Fuerte,Población por sexo: hombres,50120,46.407092,21.200622,18.346918,62.161871,16.494097,-999.0,41.285869,51.869922,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25011,Guasave,Población por sexo: hombres,150195,40.771636,22.131324,29.260911,62.700667,8.245717,-999.0,24.481665,47.02179,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25012,Mazatlán,Población por sexo: hombres,222933,28.327178,16.883919,23.866538,46.828646,6.820278,5.479058,16.573299,38.245415,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25013,Mocorito,Población por sexo: hombres,26023,56.873312,32.946415,14.554161,81.105171,15.161258,43.29925,29.994175,59.330391,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25014,Rosario,Población por sexo: hombres,25627,46.210196,21.696334,21.629284,79.184791,15.022327,17.880461,55.707175,48.269846,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25015,Salvador Alvarado,Población por sexo: hombres,42898,35.75703,17.979139,22.769321,57.414758,5.501362,16.185497,15.715736,44.545612,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25016,San Ignacio,Población por sexo: hombres,12213,54.799324,29.749729,14.447404,83.459274,16.579535,28.70554,37.434698,56.353707,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25017,Sinaloa,Población por sexo: hombres,44258,55.950946,30.996574,19.732162,82.242909,21.67219,47.252299,63.488421,57.349632,2010-01-01,Sinaloa,Sinaloa
25,Sinaloa,25018,Navolato,Población por sexo: hombres,69662,33.211179,21.873101,15.004492,46.638367,11.194454,18.758004,29.194826,40.443231,2010-01-01,Sinaloa,Sinaloa
26,Sonora,26001,Aconchi,Población por sexo: hombres,1385,-999.0,24.844237,23.05296,68.613707,12.772586,4.750779,9.735202,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26002,Agua Prieta,Población por sexo: hombres,40391,36.379457,14.876987,36.166739,53.935909,8.306617,5.245391,16.217793,44.386746,2010-01-01,Sonora,Sonora
26,Sonora,26003,Álamos,Población por sexo: hombres,14291,64.268768,26.696556,17.362763,82.0261,27.648952,62.268176,56.383139,66.128885,2010-01-01,Sonora,Sonora
26,Sonora,26004,Altar,Población por sexo: hombres,5059,45.898172,31.13577,41.710183,74.086162,12.597911,15.535248,9.203655,50.410574,2010-01-01,Sonora,Sonora
26,Sonora,26005,Arivechi,Población por sexo: hombres,630,30.333887,29.568106,30.564784,71.262458,-999.0,18.272425,11.627907,33.056478,2010-01-01,Sonora,Sonora
26,Sonora,26006,Arizpe,Población por sexo: hombres,1565,-999.0,27.118644,22.669492,75.847458,8.545198,10.09887,5.014124,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26007,Atil,Población por sexo: hombres,322,-999.0,18.411552,27.075812,66.787004,-999.0,-999.0,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26008,Bacadéhuachi,Población por sexo: hombres,667,39.025039,32.86385,28.169014,80.907668,-999.0,12.050078,23.317684,41.511737,2010-01-01,Sonora,Sonora
26,Sonora,26009,Bacanora,Población por sexo: hombres,411,45.21066,36.294416,27.664975,68.527919,8.629442,-999.0,-999.0,47.814721,2010-01-01,Sonora,Sonora
26,Sonora,26010,Bacerac,Población por sexo: hombres,757,42.865522,24.463519,34.191702,80.257511,15.021459,27.610873,33.190272,44.845494,2010-01-01,Sonora,Sonora
26,Sonora,26011,Bacoachi,Población por sexo: hombres,831,30.074224,27.80027,27.260459,75.303644,6.747638,11.20108,6.072874,32.134953,2010-01-01,Sonora,Sonora
26,Sonora,26012,Bácum,Población por sexo: hombres,12172,44.59879,18.877477,30.180874,58.242251,13.900657,-999.0,45.352021,49.401848,2010-01-01,Sonora,Sonora
26,Sonora,26013,Banámichi,Población por sexo: hombres,822,32.348837,21.067031,15.731874,66.757866,12.859097,-999.0,-999.0,37.374829,2010-01-01,Sonora,Sonora
26,Sonora,26014,Baviácora,Población por sexo: hombres,1820,30.325735,25.314937,30.353929,60.767846,5.458908,3.659268,7.678464,36.442112,2010-01-01,Sonora,Sonora
26,Sonora,26015,Bavispe,Población por sexo: hombres,777,-999.0,30.265211,42.901716,88.455538,8.736349,6.396256,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26016,Benjamín Hill,Población por sexo: hombres,2768,34.217687,18.14059,17.157974,44.671202,12.622827,8.61678,11.186697,49.111867,2010-01-01,Sonora,Sonora
26,Sonora,26017,Caborca,Población por sexo: hombres,40606,31.692671,18.242521,27.59599,55.983281,11.219001,13.235505,17.704133,38.700419,2010-01-01,Sonora,Sonora
26,Sonora,26018,Cajeme,Población por sexo: hombres,208562,27.405815,-999.0,19.415284,37.160392,6.266309,2.944822,26.748076,35.184012,2010-01-01,Sonora,Sonora
26,Sonora,26019,Cananea,Población por sexo: hombres,17470,35.977878,10.404975,19.661136,66.780642,-999.0,8.020588,7.348918,43.193577,2010-01-01,Sonora,Sonora
26,Sonora,26020,Carbó,Población por sexo: hombres,1754,50.898764,30.606239,35.844614,73.631548,20.718069,10.417893,27.427899,56.132431,2010-01-01,Sonora,Sonora
26,Sonora,26021,La Colorada,Población por sexo: hombres,905,-999.0,35.968379,40.447958,62.977602,11.330698,22.661397,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26022,Cucurpe,Población por sexo: hombres,523,37.530398,35.639413,24.109015,75.681342,7.966457,27.044025,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26023,Cumpas,Población por sexo: hombres,2902,26.068362,18.521463,14.5469,52.54372,-999.0,5.405405,8.187599,33.927663,2010-01-01,Sonora,Sonora
26,Sonora,26024,Divisaderos,Población por sexo: hombres,419,-999.0,19.66759,22.437673,72.299169,-999.0,-999.0,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26025,Empalme,Población por sexo: hombres,27961,37.189009,13.533688,19.451376,47.067788,16.644318,-999.0,40.336789,44.488691,2010-01-01,Sonora,Sonora
26,Sonora,26026,Etchojoa,Población por sexo: hombres,33380,57.85209,18.546568,29.624415,70.806589,40.527104,58.62621,66.727968,60.933211,2010-01-01,Sonora,Sonora
26,Sonora,26027,Fronteras,Población por sexo: hombres,4890,30.776479,16.820328,28.176299,38.250506,9.714414,4.250056,12.637733,53.193839,2010-01-01,Sonora,Sonora
26,Sonora,26028,Granados,Población por sexo: hombres,599,-999.0,22.627737,20.80292,69.708029,-999.0,-999.0,-999.0,30.806569,2010-01-01,Sonora,Sonora
26,Sonora,26029,Guaymas,Población por sexo: hombres,76121,29.585425,11.998209,14.163464,37.062812,17.170941,19.849725,43.334252,33.964182,2010-01-01,Sonora,Sonora
26,Sonora,26030,Hermosillo,Población por sexo: hombres,399509,25.372659,12.029268,23.586387,41.454808,8.458554,6.616592,16.622335,32.778119,2010-01-01,Sonora,Sonora
26,Sonora,26031,Huachinera,Población por sexo: hombres,706,31.169184,28.398792,31.268882,87.462236,16.314199,17.673716,10.120846,31.960725,2010-01-01,Sonora,Sonora
26,Sonora,26032,Huásabas,Población por sexo: hombres,517,51.051064,22.553191,30.0,62.978723,-999.0,-999.0,-999.0,62.480851,2010-01-01,Sonora,Sonora
26,Sonora,26033,Huatabampo,Población por sexo: hombres,48428,53.47958,16.036199,21.361532,66.660356,18.517545,-999.0,67.075229,56.290966,2010-01-01,Sonora,Sonora
26,Sonora,26034,Huépac,Población por sexo: hombres,591,-999.0,20.35225,13.111546,46.771037,-999.0,-999.0,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26035,Imuris,Población por sexo: hombres,5815,43.534979,17.027804,38.540475,70.956763,12.043309,-999.0,28.797393,48.018702,2010-01-01,Sonora,Sonora
26,Sonora,26036,Magdalena,Población por sexo: hombres,15706,33.476223,16.229032,25.079461,52.019823,5.984475,-999.0,13.621542,41.311295,2010-01-01,Sonora,Sonora
26,Sonora,26037,Mazatán,Población por sexo: hombres,699,-999.0,27.392739,41.584158,65.841584,-999.0,10.066007,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26038,Moctezuma,Población por sexo: hombres,2940,26.053394,18.764302,7.704043,50.495805,5.18688,-999.0,-999.0,35.243326,2010-01-01,Sonora,Sonora
26,Sonora,26039,Naco,Población por sexo: hombres,3038,53.312548,18.51711,51.026616,76.539924,9.011407,-999.0,9.239544,61.7327,2010-01-01,Sonora,Sonora
26,Sonora,26040,Nácori Chico,Población por sexo: hombres,1066,58.232487,33.908629,35.532995,84.467005,9.746193,24.365482,19.187817,60.538071,2010-01-01,Sonora,Sonora
26,Sonora,26041,Nacozari de García,Población por sexo: hombres,5366,21.779306,11.739466,13.590546,21.593893,13.873396,-999.0,-999.0,36.162871,2010-01-01,Sonora,Sonora
26,Sonora,26042,Navojoa,Población por sexo: hombres,91743,43.423214,14.905134,19.215458,44.855015,19.141536,37.871349,49.084205,47.965286,2010-01-01,Sonora,Sonora
26,Sonora,26043,Nogales,Población por sexo: hombres,114657,30.776973,12.019788,24.054824,40.468816,9.639288,28.138069,16.909228,37.815621,2010-01-01,Sonora,Sonora
26,Sonora,26044,Ónavas,Población por sexo: hombres,215,-999.0,42.253521,45.070423,68.309859,-999.0,-999.0,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26045,Opodepe,Población por sexo: hombres,1525,46.331822,30.914588,28.344671,75.888133,15.948602,29.176115,34.240363,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26046,Oquitoa,Población por sexo: hombres,211,-999.0,25.142857,35.428571,72.0,-999.0,-999.0,25.142857,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26047,Pitiquito,Población por sexo: hombres,4277,31.858599,23.96029,26.965388,46.63268,18.352562,6.251677,-999.0,42.982828,2010-01-01,Sonora,Sonora
26,Sonora,26048,Puerto Peñasco,Población por sexo: hombres,26159,40.610898,14.656052,32.7016,53.902472,17.630384,8.541066,18.83013,49.28425,2010-01-01,Sonora,Sonora
26,Sonora,26049,Quiriego,Población por sexo: hombres,1771,-999.0,37.681159,58.727158,78.890989,34.467549,55.828607,62.759924,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26050,Rayón,Población por sexo: hombres,850,36.43196,32.459426,39.076155,76.654182,10.611735,11.985019,13.483146,38.388265,2010-01-01,Sonora,Sonora
26,Sonora,26051,Rosario,Población por sexo: hombres,2638,51.809098,34.118603,27.701056,66.043867,23.883022,39.642567,35.580829,59.362307,2010-01-01,Sonora,Sonora
26,Sonora,26052,Sahuaripa,Población por sexo: hombres,3046,46.572336,30.134086,44.107269,69.583627,-999.0,-999.0,11.291461,53.652082,2010-01-01,Sonora,Sonora
26,Sonora,26053,San Felipe de Jesús,Población por sexo: hombres,201,-999.0,13.414634,-999.0,55.487805,-999.0,-999.0,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26054,San Javier,Población por sexo: hombres,261,-999.0,24.390244,64.878049,70.731707,-999.0,33.658537,-888.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26055,San Luis Río Colorado,Población por sexo: hombres,86129,36.404185,16.02466,41.98952,61.753734,11.080975,9.593701,13.224775,42.25248,2010-01-01,Sonora,Sonora
26,Sonora,26056,San Miguel de Horcasitas,Población por sexo: hombres,3924,62.42488,39.158231,48.028769,83.910495,44.592435,39.131593,63.399041,64.22536,2010-01-01,Sonora,Sonora
26,Sonora,26057,San Pedro de la Cueva,Población por sexo: hombres,849,28.73385,31.782946,42.248062,68.346253,6.589147,34.625323,9.043928,30.755814,2010-01-01,Sonora,Sonora
26,Sonora,26058,Santa Ana,Población por sexo: hombres,7579,34.894904,16.091301,25.554892,59.829485,8.489726,9.860186,-999.0,42.705657,2010-01-01,Sonora,Sonora
26,Sonora,26059,Santa Cruz,Población por sexo: hombres,985,29.062771,20.34632,57.683983,85.17316,-999.0,20.238095,12.662338,30.125541,2010-01-01,Sonora,Sonora
26,Sonora,26060,Sáric,Población por sexo: hombres,1401,24.084609,29.814666,24.496374,91.297341,14.343272,15.149073,23.771152,24.348106,2010-01-01,Sonora,Sonora
26,Sonora,26061,Soyopa,Población por sexo: hombres,703,-999.0,35.746606,39.819005,65.61086,8.446456,11.312217,7.692308,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26062,Suaqui Grande,Población por sexo: hombres,596,27.878505,31.401869,43.364486,73.084112,-999.0,-999.0,16.82243,29.945794,2010-01-01,Sonora,Sonora
26,Sonora,26063,Tepache,Población por sexo: hombres,709,37.493528,30.906149,8.899676,77.508091,11.165049,7.443366,23.462783,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26064,Trincheras,Población por sexo: hombres,921,-999.0,34.190231,26.092545,70.051414,15.424165,28.40617,16.580977,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26065,Tubutama,Población por sexo: hombres,895,-999.0,31.79669,21.513002,85.933806,8.274232,16.07565,19.030733,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26066,Ures,Población por sexo: hombres,4290,32.556632,23.025335,22.056632,62.369598,7.004471,8.643815,7.824143,38.61997,2010-01-01,Sonora,Sonora
26,Sonora,26067,Villa Hidalgo,Población por sexo: hombres,892,-999.0,23.728814,21.549637,54.842615,4.237288,-999.0,6.779661,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26068,Villa Pesqueira,Población por sexo: hombres,684,-999.0,23.038397,29.215359,77.295492,-999.0,9.015025,-999.0,-999.0,2010-01-01,Sonora,Sonora
26,Sonora,26069,Yécora,Población por sexo: hombres,3170,69.482621,35.010862,56.4084,86.205648,25.597393,60.8979,32.548878,71.687545,2010-01-01,Sonora,Sonora
26,Sonora,26070,General Plutarco Elías Calles,Población por sexo: hombres,5703,49.313824,25.705787,53.505884,73.966575,16.052715,16.959136,8.850567,54.888378,2010-01-01,Sonora,Sonora
26,Sonora,26071,Benito Juárez,Población por sexo: hombres,10238,52.165067,20.532454,26.393405,71.456355,21.924953,35.752625,38.073783,55.922325,2010-01-01,Sonora,Sonora
26,Sonora,26072,San Ignacio Río Muerto,Población por sexo: hombres,8307,53.771788,18.522855,26.066722,67.332425,30.181626,52.996193,62.475215,55.977279,2010-01-01,Sonora,Sonora
27,Tabasco,27001,Balancán,Población por sexo: hombres,29350,73.565413,29.05784,6.678007,90.051022,31.547447,64.198126,30.425819,73.760761,2010-01-01,Tabasco,Tabasco
27,Tabasco,27002,Cárdenas,Población por sexo: hombres,123335,65.042238,21.977653,22.725632,72.902937,21.703374,55.331613,48.624373,69.941648,2010-01-01,Tabasco,Tabasco
27,Tabasco,27003,Centla,Población por sexo: hombres,49720,71.668241,16.899555,27.699339,80.301618,33.364932,66.971211,58.241593,73.908885,2010-01-01,Tabasco,Tabasco
27,Tabasco,27004,Centro,Población por sexo: hombres,293219,36.227003,11.311558,27.83047,56.69389,16.589882,8.543577,21.688877,42.788495,2010-01-01,Tabasco,Tabasco
27,Tabasco,27005,Comalcalco,Población por sexo: hombres,100198,63.286651,22.012487,40.166966,83.289385,24.421034,52.885245,30.425707,65.673749,2010-01-01,Tabasco,Tabasco
27,Tabasco,27006,Cunduacán,Población por sexo: hombres,65140,65.101808,22.017906,30.542611,81.746702,15.393209,50.163264,34.820413,67.952928,2010-01-01,Tabasco,Tabasco
27,Tabasco,27007,Emiliano Zapata,Población por sexo: hombres,13488,67.154649,19.400711,14.765348,82.109364,22.453079,81.855042,34.965761,67.608197,2010-01-01,Tabasco,Tabasco
27,Tabasco,27008,Huimanguillo,Población por sexo: hombres,89312,66.770603,26.074619,29.287291,83.855842,27.382217,72.224949,31.851459,68.814887,2010-01-01,Tabasco,Tabasco
27,Tabasco,27009,Jalapa,Población por sexo: hombres,19908,57.668729,13.115175,15.458636,73.813458,24.600418,-999.0,-999.0,67.90787,2010-01-01,Tabasco,Tabasco
27,Tabasco,27010,Jalpa de Méndez,Población por sexo: hombres,41602,57.726156,16.435251,31.567751,73.087998,15.709021,-999.0,40.233224,63.140911,2010-01-01,Tabasco,Tabasco
27,Tabasco,27011,Jonuta,Población por sexo: hombres,13849,82.263003,25.340869,13.002118,93.274912,25.786509,51.297265,35.52332,82.895573,2010-01-01,Tabasco,Tabasco
27,Tabasco,27012,Macuspana,Población por sexo: hombres,78556,70.341758,16.197681,19.643462,82.833218,36.994417,54.487936,48.965309,71.83626,2010-01-01,Tabasco,Tabasco
27,Tabasco,27013,Nacajuca,Población por sexo: hombres,59933,50.557739,16.348996,27.048138,74.53191,18.829321,-999.0,40.619026,54.604645,2010-01-01,Tabasco,Tabasco
27,Tabasco,27014,Paraíso,Población por sexo: hombres,47134,61.513613,20.129204,20.1486,81.518609,17.438001,-999.0,40.737169,65.634132,2010-01-01,Tabasco,Tabasco
27,Tabasco,27015,Tacotalpa,Población por sexo: hombres,21787,74.980461,19.294626,18.481924,85.749374,24.716168,38.929176,40.0812,78.954616,2010-01-01,Tabasco,Tabasco
27,Tabasco,27016,Teapa,Población por sexo: hombres,29897,56.587878,26.534721,16.741156,81.173079,26.333203,-999.0,32.01534,61.08719,2010-01-01,Tabasco,Tabasco
27,Tabasco,27017,Tenosique,Población por sexo: hombres,30216,65.504813,23.578197,15.351606,83.297671,21.99543,59.450361,28.24471,67.634235,2010-01-01,Tabasco,Tabasco
28,Tamaulipas,28001,Abasolo,Población por sexo: hombres,6248,63.829835,23.506474,12.839621,82.275922,-999.0,-999.0,-999.0,67.50473,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28002,Aldama,Población por sexo: hombres,19173,58.902447,24.584118,12.636557,78.901702,14.864988,40.911545,8.827606,60.991098,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28003,Altamira,Población por sexo: hombres,98803,43.203238,13.891486,25.254028,49.260147,10.749564,15.162554,24.431332,54.863313,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28004,Antiguo Morelos,Población por sexo: hombres,4296,57.145646,32.957958,15.39039,72.972973,26.501502,49.474474,12.537538,61.195195,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28005,Burgos,Población por sexo: hombres,2221,50.595054,42.761463,39.515714,84.183411,23.802164,58.423493,26.275116,51.15456,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28006,Bustamante,Población por sexo: hombres,3497,81.654178,37.169194,7.523045,92.001189,16.889682,93.101398,64.674398,81.749331,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28007,Camargo,Población por sexo: hombres,7564,41.414352,20.114448,47.939285,71.486063,5.772537,-999.0,3.659043,47.595959,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28008,Casas,Población por sexo: hombres,2313,54.051573,40.587932,20.732336,86.745745,30.221764,85.61114,56.936565,54.30067,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28009,Ciudad Madero,Población por sexo: hombres,90817,25.150061,7.514027,24.172881,39.332666,9.162871,6.873698,10.854328,34.318126,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28010,Cruillas,Población por sexo: hombres,986,-999.0,35.464415,24.487334,87.334138,28.226779,70.566948,48.492159,-999.0,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28011,Gómez Farías,Población por sexo: hombres,4598,56.845674,32.984293,12.889554,65.694341,27.648965,61.082024,8.900524,59.830217,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28012,González,Población por sexo: hombres,24258,67.278663,30.204053,22.765953,71.681912,19.305917,48.186633,21.929952,72.627196,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28013,Güémez,Población por sexo: hombres,9791,58.354063,23.764435,20.441012,77.841344,17.469557,89.385161,21.638765,59.133357,2010-01-01,Tamaulipas,Tamaulipas
28,Tamaulipas,28014,Guerrero,Población por sexo: hombres,2437,-999.0,-999.0,-999.0,71.821306,-888.0,-999.0,-999.0,-999.0,2010-01-01,Tamaulipas,Tamaulipas
